Month,Prov,Immig,Char,Sex,Age,    Nodegree,    Highschoolgraduate,    Postsecondary,    University,       Above bachelor degree
20-Jul,Ontario,  Non-landed immigrants,Employment rate,  Female,  25 Years +,0,45.7,53.4,56.5,67.8
20-Jul,Ontario,  Non-landed immigrants,Employment rate,  Female,  25-64,0,49.3,59.8,59,67.8
20-Jul,Ontario,  Non-landed immigrants,Employment rate,  Female,  55 Years +,-,50,42.9,32.5,0
20-Aug,Canada,  Total Landed immigrants,  Labour force,  Male,15 Years +,182.5,469.5,681.3,1288.2,497.2
20-Aug,Canada,  Total Landed immigrants,  Labour force,  Male,  15-24,45.6,66.6,40.1,25,0
20-Aug,Canada,  Total Landed immigrants,  Labour force,  Male,  25 Years +,136.9,402.9,641.3,1263.3,496.2
20-Aug,Canada,  Total Landed immigrants,  Labour force,  Male,  25-64,117.4,379.3,597,1189.3,458
20-Aug,Canada,  Total Landed immigrants,  Labour force,  Male,  55 Years +,58.8,129,180.2,287.9,125.9
20-Aug,Canada,  Total Landed immigrants,  Labour force,  Female,15 Years +,139.6,328.9,679,1172.5,400.6
20-Aug,Canada,  Total Landed immigrants,  Labour force,  Female,  15-24,37.5,42.9,30.5,31.3,2.3
20-Aug,Canada,  Total Landed immigrants,  Labour force,  Female,  25 Years +,102.1,285.9,648.5,1141.2,398.3
20-Aug,Canada,  Total Landed immigrants,  Labour force,  Female,  25-64,94.9,266,620.4,1103.9,384.8
20-Aug,Canada,  Total Landed immigrants,  Labour force,  Female,  55 Years +,42.5,98.2,168.2,190.2,62.4
20-Aug,Canada,  Total Landed immigrants,    Employment,  Male,15 Years +,149.1,404.8,614.8,1180.3,462.3
20-Aug,Canada,  Total Landed immigrants,    Employment,  Male,  15-24,26.9,43.5,29.6,19.1,0
20-Aug,Canada,  Total Landed immigrants,    Employment,  Male,  25 Years +,122.2,361.3,585.2,1161.3,461.3
20-Aug,Canada,  Total Landed immigrants,    Employment,  Male,  25-64,102.8,338.5,546.4,1091.9,426.1
20-Aug,Canada,  Total Landed immigrants,    Employment,  Male,  55 Years +,51.8,117.7,162.2,260.1,114.9
20-Aug,Canada,  Total Landed immigrants,    Employment,  Female,15 Years +,105.5,265.8,586.3,1021.4,347.6
20-Aug,Canada,  Total Landed immigrants,    Employment,  Female,  15-24,19.8,30.9,23.3,22.4,1.5
20-Aug,Canada,  Total Landed immigrants,    Employment,  Female,  25 Years +,85.7,234.9,563,999,346.1
20-Aug,Canada,  Total Landed immigrants,    Employment,  Female,  25-64,78.7,216,538.4,966.2,335.3
20-Aug,Canada,  Total Landed immigrants,    Employment,  Female,  55 Years +,34.9,83.6,153.2,169.7,55.9
20-Aug,Canada,  Total Landed immigrants,       Full-time employment,  Male,15 Years +,118.5,349,556.1,1082.4,425.8
20-Aug,Canada,  Total Landed immigrants,       Full-time employment,  Male,  15-24,12.5,25.9,22.5,16.5,0
20-Aug,Canada,  Total Landed immigrants,       Full-time employment,  Male,  25 Years +,106,323.1,533.7,1065.9,424.8
20-Aug,Canada,  Total Landed immigrants,       Full-time employment,  Male,  25-64,91.6,304.8,506.8,1015.4,400.4
20-Aug,Canada,  Total Landed immigrants,       Full-time employment,  Male,  55 Years +,41.6,95,136.3,221,98.1
20-Aug,Canada,  Total Landed immigrants,       Full-time employment,  Female,15 Years +,71.8,193.8,461.1,852.4,297.5
20-Aug,Canada,  Total Landed immigrants,       Full-time employment,  Female,  15-24,5,18.5,14.4,14.1,1.5
20-Aug,Canada,  Total Landed immigrants,       Full-time employment,  Female,  25 Years +,66.8,175.4,446.7,838.2,296
20-Aug,Canada,  Total Landed immigrants,       Full-time employment,  Female,  25-64,61.9,166,434.1,819.8,291.1
20-Aug,Canada,  Total Landed immigrants,       Full-time employment,  Female,  55 Years +,25.7,57.8,110.5,132.8,41.8
20-Aug,Canada,  Total Landed immigrants,       Part-time employment,  Male,15 Years +,30.6,55.8,58.7,97.9,36.5
20-Aug,Canada,  Total Landed immigrants,       Part-time employment,  Male,  15-24,14.4,17.6,7.1,2.5,-
20-Aug,Canada,  Total Landed immigrants,       Part-time employment,  Male,  25 Years +,16.2,38.2,51.6,95.4,36.5
20-Aug,Canada,  Total Landed immigrants,       Part-time employment,  Male,  25-64,11.2,33.7,39.6,76.4,25.7
20-Aug,Canada,  Total Landed immigrants,       Part-time employment,  Male,  55 Years +,10.2,22.8,25.9,39.1,16.9
20-Aug,Canada,  Total Landed immigrants,       Part-time employment,  Female,15 Years +,33.8,72,125.2,169.1,50.1
20-Aug,Canada,  Total Landed immigrants,       Part-time employment,  Female,  15-24,14.8,12.5,8.9,8.3,-
20-Aug,Canada,  Total Landed immigrants,       Part-time employment,  Female,  25 Years +,18.9,59.6,116.3,160.8,50.1
20-Aug,Canada,  Total Landed immigrants,       Part-time employment,  Female,  25-64,16.8,50,104.3,146.4,44.2
20-Aug,Canada,  Total Landed immigrants,       Part-time employment,  Female,  55 Years +,9.1,25.8,42.7,36.9,14.1
20-Aug,Canada,  Total Landed immigrants,    Unemployment,  Male,15 Years +,33.4,64.7,66.5,107.9,34.9
20-Aug,Canada,  Total Landed immigrants,    Unemployment,  Male,  15-24,18.7,23.1,10.5,5.9,-
20-Aug,Canada,  Total Landed immigrants,    Unemployment,  Male,  25 Years +,14.7,41.6,56,102,34.9
20-Aug,Canada,  Total Landed immigrants,    Unemployment,  Male,  25-64,14.6,40.8,50.6,97.4,31.9
20-Aug,Canada,  Total Landed immigrants,    Unemployment,  Male,  55 Years +,7,11.3,18,27.8,11
20-Aug,Canada,  Total Landed immigrants,    Unemployment,  Female,15 Years +,34.1,63,92.7,151.1,53.1
20-Aug,Canada,  Total Landed immigrants,    Unemployment,  Female,  15-24,17.7,12,7.2,8.9,0
20-Aug,Canada,  Total Landed immigrants,    Unemployment,  Female,  25 Years +,16.4,51,85.5,142.2,52.2
20-Aug,Canada,  Total Landed immigrants,    Unemployment,  Female,  25-64,16.1,50,82.1,137.7,49.5
20-Aug,Canada,  Total Landed immigrants,    Unemployment,  Female,  55 Years +,7.6,14.7,15,20.4,6.5
20-Aug,Canada,  Total Landed immigrants,  Not in labour force,  Male,15 Years +,277.7,228.8,283.9,321.2,117
20-Aug,Canada,  Total Landed immigrants,  Not in labour force,  Male,  15-24,54.1,25.1,6.6,4.4,-
20-Aug,Canada,  Total Landed immigrants,  Not in labour force,  Male,  25 Years +,223.6,203.7,277.3,316.9,117
20-Aug,Canada,  Total Landed immigrants,  Not in labour force,  Male,  25-64,56.5,60.5,82.9,109.4,35.1
20-Aug,Canada,  Total Landed immigrants,  Not in labour force,  Male,  55 Years +,195.1,170.1,231,249.8,93.1
20-Aug,Canada,  Total Landed immigrants,  Not in labour force,  Female,15 Years +,461.7,412.1,390.9,461.7,124.2
20-Aug,Canada,  Total Landed immigrants,  Not in labour force,  Female,  15-24,49.4,16,6,9,-
20-Aug,Canada,  Total Landed immigrants,  Not in labour force,  Female,  25 Years +,412.3,396.1,384.9,452.8,124.2
20-Aug,Canada,  Total Landed immigrants,  Not in labour force,  Female,  25-64,107.9,175.9,171.3,291.6,83
20-Aug,Canada,  Total Landed immigrants,  Not in labour force,  Female,  55 Years +,349.1,287.4,273.8,227.7,56.4
20-Aug,Canada,  Total Landed immigrants,Unemployment rate,  Male,15 Years +,18.3,13.8,9.8,8.4,7
20-Aug,Canada,  Total Landed immigrants,Unemployment rate,  Male,  15-24,41,34.7,26.2,23.6,-
20-Aug,Canada,  Total Landed immigrants,Unemployment rate,  Male,  25 Years +,10.7,10.3,8.7,8.1,7
20-Aug,Canada,  Total Landed immigrants,Unemployment rate,  Male,  25-64,12.4,10.8,8.5,8.2,7
20-Aug,Canada,  Total Landed immigrants,Unemployment rate,  Male,  55 Years +,11.9,8.8,10,9.7,8.7
20-Aug,Canada,  Total Landed immigrants,Unemployment rate,  Female,15 Years +,24.4,19.2,13.7,12.9,13.3
20-Aug,Canada,  Total Landed immigrants,Unemployment rate,  Female,  15-24,47.2,28,23.6,28.4,0
20-Aug,Canada,  Total Landed immigrants,Unemployment rate,  Female,  25 Years +,16.1,17.8,13.2,12.5,13.1
20-Aug,Canada,  Total Landed immigrants,Unemployment rate,  Female,  25-64,17,18.8,13.2,12.5,12.9
20-Aug,Canada,  Total Landed immigrants,Unemployment rate,  Female,  55 Years +,17.9,15,8.9,10.7,10.4
20-Aug,Canada,  Total Landed immigrants,Employment rate,  Male,15 Years +,32.4,58,63.7,73.3,75.3
20-Aug,Canada,  Total Landed immigrants,Employment rate,  Male,  15-24,27,47.4,63.4,65.2,0
20-Aug,Canada,  Total Landed immigrants,Employment rate,  Male,  25 Years +,33.9,59.6,63.7,73.5,75.2
20-Aug,Canada,  Total Landed immigrants,Employment rate,  Male,  25-64,59.1,77,80.4,84.1,86.4
20-Aug,Canada,  Total Landed immigrants,Employment rate,  Male,  55 Years +,20.4,39.4,39.4,48.4,52.5
20-Aug,Canada,  Total Landed immigrants,Employment rate,  Female,15 Years +,17.5,35.9,54.8,62.5,66.2
20-Aug,Canada,  Total Landed immigrants,Employment rate,  Female,  15-24,22.8,52.5,63.8,55.6,65.2
20-Aug,Canada,  Total Landed immigrants,Employment rate,  Female,  25 Years +,16.7,34.4,54.5,62.7,66.2
20-Aug,Canada,  Total Landed immigrants,Employment rate,  Female,  25-64,38.8,48.9,68,69.2,71.7
20-Aug,Canada,  Total Landed immigrants,Employment rate,  Female,  55 Years +,8.9,21.7,34.7,40.6,47.1
20-Aug,Canada,  Non-landed immigrants,  Labour force,  Male,15 Years +,17,49.9,60.6,121.8,51.9
20-Aug,Canada,  Non-landed immigrants,  Labour force,  Male,  15-24,3.8,19.6,14.7,12.3,5.4
20-Aug,Canada,  Non-landed immigrants,  Labour force,  Male,  25 Years +,13.2,30.3,45.9,109.5,46.5
20-Aug,Canada,  Non-landed immigrants,  Labour force,  Male,  25-64,13,29.4,45.3,106,45.8
20-Aug,Canada,  Non-landed immigrants,  Labour force,  Male,  55 Years +,0,3.9,5.6,8.8,3.9
20-Aug,Canada,  Non-landed immigrants,  Labour force,  Female,15 Years +,6.6,28.9,42.8,112.6,45.2
20-Aug,Canada,  Non-landed immigrants,  Labour force,  Female,  15-24,3.9,11.5,6.7,9.3,1.8
20-Aug,Canada,  Non-landed immigrants,  Labour force,  Female,  25 Years +,2.6,17.4,36.1,103.2,43.3
20-Aug,Canada,  Non-landed immigrants,  Labour force,  Female,  25-64,2.6,17.4,35.7,102.6,42.8
20-Aug,Canada,  Non-landed immigrants,  Labour force,  Female,  55 Years +,0,4.2,7.4,8.5,3.5
20-Aug,Canada,  Non-landed immigrants,    Employment,  Male,15 Years +,14.9,39.3,51.6,110.6,45.8
20-Aug,Canada,  Non-landed immigrants,    Employment,  Male,  15-24,3.2,13.4,12,9.7,3.3
20-Aug,Canada,  Non-landed immigrants,    Employment,  Male,  25 Years +,11.7,25.9,39.6,100.9,42.5
20-Aug,Canada,  Non-landed immigrants,    Employment,  Male,  25-64,11.6,25,39.1,97.5,41.8
20-Aug,Canada,  Non-landed immigrants,    Employment,  Male,  55 Years +,0,3.9,5,8.8,3.9
20-Aug,Canada,  Non-landed immigrants,    Employment,  Female,15 Years +,4,19.7,35.7,94.2,37.7
20-Aug,Canada,  Non-landed immigrants,    Employment,  Female,  15-24,2.2,5.3,4.9,6.9,0
20-Aug,Canada,  Non-landed immigrants,    Employment,  Female,  25 Years +,1.8,14.4,30.9,87.3,36.4
20-Aug,Canada,  Non-landed immigrants,    Employment,  Female,  25-64,1.7,14.4,30.5,86.7,35.9
20-Aug,Canada,  Non-landed immigrants,    Employment,  Female,  55 Years +,0,3.6,6.4,7.5,2.9
20-Aug,Canada,  Non-landed immigrants,       Full-time employment,  Male,15 Years +,12.3,31.8,46.7,95.5,38
20-Aug,Canada,  Non-landed immigrants,       Full-time employment,  Male,  15-24,0,7.4,10.8,7.3,2.8
20-Aug,Canada,  Non-landed immigrants,       Full-time employment,  Male,  25 Years +,10.8,24.3,35.9,88.2,35.1
20-Aug,Canada,  Non-landed immigrants,       Full-time employment,  Male,  25-64,10.8,23.4,35.6,85.2,34.8
20-Aug,Canada,  Non-landed immigrants,       Full-time employment,  Male,  55 Years +,0,3.4,4.5,7.3,2.9
20-Aug,Canada,  Non-landed immigrants,       Full-time employment,  Female,15 Years +,2.5,12.3,25.5,78.9,31.8
20-Aug,Canada,  Non-landed immigrants,       Full-time employment,  Female,  15-24,0,0,4.2,4.5,0
20-Aug,Canada,  Non-landed immigrants,       Full-time employment,  Female,  25 Years +,1.5,11,21.3,74.4,31.3
20-Aug,Canada,  Non-landed immigrants,       Full-time employment,  Female,  25-64,1.5,11,21.2,74.1,31.2
20-Aug,Canada,  Non-landed immigrants,       Full-time employment,  Female,  55 Years +,-,2.6,4,6.4,2
20-Aug,Canada,  Non-landed immigrants,       Part-time employment,  Male,15 Years +,2.7,7.6,4.9,15.1,7.8
20-Aug,Canada,  Non-landed immigrants,       Part-time employment,  Male,  15-24,1.7,6,0,2.4,0
20-Aug,Canada,  Non-landed immigrants,       Part-time employment,  Male,  25 Years +,0,1.6,3.7,12.7,7.3
20-Aug,Canada,  Non-landed immigrants,       Part-time employment,  Male,  25-64,0,1.6,3.5,12.3,7
20-Aug,Canada,  Non-landed immigrants,       Part-time employment,  Male,  55 Years +,0,0,0,1.5,0
20-Aug,Canada,  Non-landed immigrants,       Part-time employment,  Female,15 Years +,0,7.4,10.2,15.3,5.8
20-Aug,Canada,  Non-landed immigrants,       Part-time employment,  Female,  15-24,0,4,0,2.4,0
20-Aug,Canada,  Non-landed immigrants,       Part-time employment,  Female,  25 Years +,0,3.4,9.5,12.9,5
20-Aug,Canada,  Non-landed immigrants,       Part-time employment,  Female,  25-64,0,3.4,9.3,12.6,4.8
20-Aug,Canada,  Non-landed immigrants,       Part-time employment,  Female,  55 Years +,0,0,2.4,0,0
20-Aug,Canada,  Non-landed immigrants,    Unemployment,  Male,15 Years +,2.1,10.6,9,11.2,6.2
20-Aug,Canada,  Non-landed immigrants,    Unemployment,  Male,  15-24,0,6.2,2.7,2.6,2.1
20-Aug,Canada,  Non-landed immigrants,    Unemployment,  Male,  25 Years +,0,4.4,6.3,8.6,4.1
20-Aug,Canada,  Non-landed immigrants,    Unemployment,  Male,  25-64,0,4.4,6.1,8.6,4.1
20-Aug,Canada,  Non-landed immigrants,    Unemployment,  Male,  55 Years +,0,-,0,0,-
20-Aug,Canada,  Non-landed immigrants,    Unemployment,  Female,15 Years +,2.6,9.2,7.1,18.3,7.5
20-Aug,Canada,  Non-landed immigrants,    Unemployment,  Female,  15-24,1.7,6.2,1.8,2.4,0
20-Aug,Canada,  Non-landed immigrants,    Unemployment,  Female,  25 Years +,0,3.1,5.3,15.9,7
20-Aug,Canada,  Non-landed immigrants,    Unemployment,  Female,  25-64,0,3.1,5.3,15.9,6.9
20-Aug,Canada,  Non-landed immigrants,    Unemployment,  Female,  55 Years +,-,0,0,0,0
20-Aug,Canada,  Non-landed immigrants,  Not in labour force,  Male,15 Years +,17.1,18.8,16.5,32.2,14.3
20-Aug,Canada,  Non-landed immigrants,  Not in labour force,  Male,  15-24,9,8.6,0,2.4,-
20-Aug,Canada,  Non-landed immigrants,  Not in labour force,  Male,  25 Years +,8.1,10.2,16.1,29.7,14.3
20-Aug,Canada,  Non-landed immigrants,  Not in labour force,  Male,  25-64,3.9,7.5,11.6,22,10.9
20-Aug,Canada,  Non-landed immigrants,  Not in labour force,  Male,  55 Years +,4.7,4.7,8.4,9.4,4.9
20-Aug,Canada,  Non-landed immigrants,  Not in labour force,  Female,15 Years +,28.5,26.3,34.9,52.8,14.5
20-Aug,Canada,  Non-landed immigrants,  Not in labour force,  Female,  15-24,12.9,9.6,3.9,6.8,0
20-Aug,Canada,  Non-landed immigrants,  Not in labour force,  Female,  25 Years +,15.6,16.7,31,46,13.6
20-Aug,Canada,  Non-landed immigrants,  Not in labour force,  Female,  25-64,9.5,13.7,23.9,40.8,12.8
20-Aug,Canada,  Non-landed immigrants,  Not in labour force,  Female,  55 Years +,9.2,6.9,11.1,10.7,2.3
20-Aug,Canada,  Non-landed immigrants,Unemployment rate,  Male,15 Years +,12.4,21.2,14.9,9.2,11.9
20-Aug,Canada,  Non-landed immigrants,Unemployment rate,  Male,  15-24,0,31.6,18.4,21.1,38.9
20-Aug,Canada,  Non-landed immigrants,Unemployment rate,  Male,  25 Years +,0,14.5,13.7,7.9,8.8
20-Aug,Canada,  Non-landed immigrants,Unemployment rate,  Male,  25-64,0,15,13.5,8.1,9
20-Aug,Canada,  Non-landed immigrants,Unemployment rate,  Male,  55 Years +,0,-,0,0,-
20-Aug,Canada,  Non-landed immigrants,Unemployment rate,  Female,15 Years +,39.4,31.8,16.6,16.3,16.6
20-Aug,Canada,  Non-landed immigrants,Unemployment rate,  Female,  15-24,43.6,53.9,26.9,25.8,0
20-Aug,Canada,  Non-landed immigrants,Unemployment rate,  Female,  25 Years +,0,17.8,14.7,15.4,16.2
20-Aug,Canada,  Non-landed immigrants,Unemployment rate,  Female,  25-64,0,17.8,14.8,15.5,16.1
20-Aug,Canada,  Non-landed immigrants,Unemployment rate,  Female,  55 Years +,-,0,0,0,0
20-Aug,Canada,  Non-landed immigrants,Employment rate,  Male,15 Years +,43.7,57.2,66.9,71.8,69.1
20-Aug,Canada,  Non-landed immigrants,Employment rate,  Male,  15-24,25,47.5,78.9,65.5,61.1
20-Aug,Canada,  Non-landed immigrants,Employment rate,  Male,  25 Years +,54.9,64,64,72.5,69.8
20-Aug,Canada,  Non-landed immigrants,Employment rate,  Male,  25-64,68.6,67.8,68.8,76.2,73.7
20-Aug,Canada,  Non-landed immigrants,Employment rate,  Male,  55 Years +,0,45.9,35.7,48.4,43.8
20-Aug,Canada,  Non-landed immigrants,Employment rate,  Female,15 Years +,11.4,35.7,45.9,57,63.3
20-Aug,Canada,  Non-landed immigrants,Employment rate,  Female,  15-24,13,25.1,46.2,42.9,0
20-Aug,Canada,  Non-landed immigrants,Employment rate,  Female,  25 Years +,9.9,42.2,46.1,58.5,63.9
20-Aug,Canada,  Non-landed immigrants,Employment rate,  Female,  25-64,14.2,46.2,51.2,60.5,64.6
20-Aug,Canada,  Non-landed immigrants,Employment rate,  Female,  55 Years +,0,32.1,34.4,39.1,50
20-Aug,Ontario,  Total Landed immigrants,  Labour force,  Male,15 Years +,87.9,262.8,307.3,673.8,266.7
20-Aug,Ontario,  Total Landed immigrants,  Labour force,  Male,  15-24,18.3,36,14.6,14.4,0
20-Aug,Ontario,  Total Landed immigrants,  Labour force,  Male,  25 Years +,69.6,226.8,292.8,659.4,265.7
20-Aug,Ontario,  Total Landed immigrants,  Labour force,  Male,  25-64,55.6,212.2,267.7,616,243.1
20-Aug,Ontario,  Total Landed immigrants,  Labour force,  Male,  55 Years +,35.5,82.4,95.8,157,72.6
20-Aug,Ontario,  Total Landed immigrants,  Labour force,  Female,15 Years +,72.6,172.6,330.1,592.9,199
20-Aug,Ontario,  Total Landed immigrants,  Labour force,  Female,  15-24,18.4,16.6,8.9,20.9,1.5
20-Aug,Ontario,  Total Landed immigrants,  Labour force,  Female,  25 Years +,54.2,156,321.2,571.9,197.6
20-Aug,Ontario,  Total Landed immigrants,  Labour force,  Female,  25-64,48.7,143.5,304.9,550.5,187.3
20-Aug,Ontario,  Total Landed immigrants,  Labour force,  Female,  55 Years +,23.1,53.7,104.4,98.2,34
20-Aug,Ontario,  Total Landed immigrants,    Employment,  Male,15 Years +,72.2,226.9,282.5,617.7,246.2
20-Aug,Ontario,  Total Landed immigrants,    Employment,  Male,  15-24,9.1,22.4,12.3,9.5,0
20-Aug,Ontario,  Total Landed immigrants,    Employment,  Male,  25 Years +,63.1,204.5,270.2,608.2,245.2
20-Aug,Ontario,  Total Landed immigrants,    Employment,  Male,  25-64,49.3,190,247.5,566.2,224
20-Aug,Ontario,  Total Landed immigrants,    Employment,  Male,  55 Years +,33.1,76.4,88.4,142,65.7
20-Aug,Ontario,  Total Landed immigrants,    Employment,  Female,15 Years +,51.4,138.3,284.7,512.8,169.6
20-Aug,Ontario,  Total Landed immigrants,    Employment,  Female,  15-24,6.6,11,5,16.8,1.5
20-Aug,Ontario,  Total Landed immigrants,    Employment,  Female,  25 Years +,44.7,127.3,279.7,496,168.1
20-Aug,Ontario,  Total Landed immigrants,    Employment,  Female,  25-64,39.4,115.4,266.6,477.1,159.6
20-Aug,Ontario,  Total Landed immigrants,    Employment,  Female,  55 Years +,17.8,45.5,95.5,87.8,30.8
20-Aug,Ontario,  Total Landed immigrants,       Full-time employment,  Male,15 Years +,58.1,199.5,259.4,572.4,227.7
20-Aug,Ontario,  Total Landed immigrants,       Full-time employment,  Male,  15-24,4.4,14.6,10.3,7.9,0
20-Aug,Ontario,  Total Landed immigrants,       Full-time employment,  Male,  25 Years +,53.8,184.8,249.2,564.5,226.7
20-Aug,Ontario,  Total Landed immigrants,       Full-time employment,  Male,  25-64,43.3,171.8,233,532.6,212.6
20-Aug,Ontario,  Total Landed immigrants,       Full-time employment,  Male,  55 Years +,27.4,63.5,73.5,121.2,56.3
20-Aug,Ontario,  Total Landed immigrants,       Full-time employment,  Female,15 Years +,37.4,101.7,228.2,429.8,145.5
20-Aug,Ontario,  Total Landed immigrants,       Full-time employment,  Female,  15-24,0,6.8,4.6,11.5,1.5
20-Aug,Ontario,  Total Landed immigrants,       Full-time employment,  Female,  25 Years +,36.4,95,223.6,418.3,144
20-Aug,Ontario,  Total Landed immigrants,       Full-time employment,  Female,  25-64,32.7,89.3,216.4,407.2,139.9
20-Aug,Ontario,  Total Landed immigrants,       Full-time employment,  Female,  55 Years +,13.6,31.1,72,70.4,23.6
20-Aug,Ontario,  Total Landed immigrants,       Part-time employment,  Male,15 Years +,14.1,27.5,23.1,45.3,18.5
20-Aug,Ontario,  Total Landed immigrants,       Part-time employment,  Male,  15-24,4.7,7.8,2,1.6,-
20-Aug,Ontario,  Total Landed immigrants,       Part-time employment,  Male,  25 Years +,9.4,19.7,21,43.7,18.5
20-Aug,Ontario,  Total Landed immigrants,       Part-time employment,  Male,  25-64,5.9,18.2,14.5,33.5,11.4
20-Aug,Ontario,  Total Landed immigrants,       Part-time employment,  Male,  55 Years +,5.7,12.9,14.9,20.8,9.4
20-Aug,Ontario,  Total Landed immigrants,       Part-time employment,  Female,15 Years +,14,36.5,56.5,83,24
20-Aug,Ontario,  Total Landed immigrants,       Part-time employment,  Female,  15-24,5.7,4.2,0,5.3,-
